token,id,G1,G2,G3,G4,G5,G6,G7
martin,1772,0.99999277592290292116,0.00000077454316294529,0.00000049119875373837,0.00000330975715588312,0.00000077112055514461,0.00000093978268065219,0.00000093767478893597
mass,1773,0.99998226742901819009,0.00000222236643932828,0.00000378815847960633,0.00000263304983223808,0.00000375206466019312,0.00000330852865365526,0.00000202840291693581
massive,1774,0.00007466142413157789,0.00012092609649937839,0.00050247386157045574,0.00220376774089587430,0.00045145996878205808,0.00035963845888262142,0.99628707244923797592
material,1775,0.00000009519409418233,0.00000019164495901976,0.00000139526518085961,0.00000042693862974329,0.00000084847371271419,0.99999670673758300765,0.00000033574584053357
materials,1776,0.00000345814061364181,0.14269188173387215013,0.00013941265635626713,0.00000527973641940879,0.27738546581427164783,0.57972512895817962519,0.00004937296028732379
math,1777,0.00000028163077364733,0.00000027602574894927,0.49999848470475383166,0.00000118889284800164,0.00000046471699964028,0.49999604948201104015,0.00000325454686489970
mathematics,1778,0.00000069274596808994,0.00000054131775162053,0.99999307254195402006,0.00000077496214421341,0.00000057444417731803,0.00000100357186849533,0.00000334041613622831
matter,1779,0.00001015265957433552,0.00000354538037677026,0.49996582919857501803,0.49945958366220688518,0.00054689781998740899,0.00000847630978283069,0.00000551496949666990
matters,1780,0.94175309352674763108,0.00017376223201958859,0.00012814804413645558,0.00027567377502937709,0.00038504001940156132,0.00018026233513766704,0.05710402006752768322
matthew,1781,0.00000104972313248465,0.00000044217232149509,0.00000039307166169231,0.99999632342380140315,0.00000054107547160940,0.00000072962027209077,0.00000052091333923696
maximize,1782,0.00000098142309529287,0.00000241197357271850,0.00011159891998093284,0.99981820399058385362,0.00004333033376701437,0.00001057302945398518,0.00001290032954623609
maximizing,1783,0.99974917030887566760,0.00000587222798762394,0.00014455120415069128,0.00000502729876304541,0.00004768500180480501,0.00002088484819772594,0.00002680911022042285
may,1784,0.14289820710292824857,0.14288532421443148057,0.00003492953517381876,0.00008693126184837141,0.42358502498933470193,0.00524214472705266093,0.28526743816923072483
meaningful,1785,0.00000072288489026476,0.99998586786000143167,0.00000428669072181312,0.00000224378490851491,0.00000405048839437129,0.00000099925731521235,0.00000182903376854580
means,1786,0.12499020712419613155,0.00347578225230128638,0.50008151927101585077,0.12503399587758076694,0.24639121506556171948,0.00001560016376102729,0.00001168024558333990
meant,1787,0.50299286235798845723,0.00001355700850245698,0.00009382280025241823,0.00020532005314201815,0.49663690662460263647,0.00003223377212696358,0.00002529738338514327
meanwhile,1788,0.00000099573588824158,0.49999089688979048152,0.00000036798398639839,0.00000834868949456784,0.49999869075033614996,0.00000037627909649066,0.00000032367140757095
measures,1789,0.20000023840307484813,0.00000542086254265215,0.59980228816359093535,0.00010903554982232119,0.20004214535415196230,0.00001626398146043535,0.00002460768535678751
mediation,1790,0.99991980469854457869,0.00000401683651550812,0.00000128304673007205,0.00000098857380966864,0.00000362384326099294,0.00000339903836010701,0.00006688396277921917
medicaid,1791,0.00002674325659766206,0.00228100927350086699,0.00022027328483125748,0.11354886981648187882,0.00004962331833684785,0.00765510025395753097,0.87621838079629399409
medical,1792,0.00001184150871652083,0.00001113018741887250,0.14288765452701004954,0.14185505471240716924,0.00005575649747561863,0.14289247111068534291,0.57228609145628628330
medicare,1793,0.00000530423407635648,0.00000225314521015935,0.00004367610998579696,0.28556340144967673478,0.08969209246957865478,0.00001241864236465016,0.62468085394910755070
medicine,1794,0.00000033970804127005,0.99999403575543743816,0.00000072486106822772,0.00000044634985131267,0.00000039931357953436,0.00000088684523549230,0.00000316716678688232
meet,1795,0.12500221132228625520,0.00000473059960887514,0.12502930022710123659,0.12504923715790494665,0.24902278655517737227,0.25091926852266638326,0.12497246561525489350
meeting,1796,0.00000281171013023399,0.00000078673700558719,0.00000053587986684070,0.99999186182142529855,0.00000171979386143613,0.00000108369139750407,0.00000120036631306208
meets,1797,0.00000733787775747774,0.00000544231973360164,0.49931729821615988829,0.50064513728603110554,0.00001057812226710131,0.00000587218747046367,0.00000833399058026907
member,1798,0.00001973427092203723,0.00000383690625523172,0.00000132863795311086,0.00000892708303397060,0.00000349804845945748,0.00000582546680865001,0.99995684958656738672
members,1799,0.50005227896375037400,0.00000557569831482406,0.00008760503569892477,0.49979801296020637258,0.00001021676920111096,0.00001328601955166907,0.00003302455327674780
men,1800,0.00000885055624228205,0.00000096289287190081,0.14285584077465249275,0.57154866077064359065,0.00000314133750441355,0.00000239662668455647,0.28558014704140083362
mental,1801,0.00003328155616692810,0.00001348590316354301,0.00012123083228412865,0.02657018676702189650,0.00006361670635415545,0.00004871052369803016,0.97314948771131126737
mentality,1802,0.00000050098456202638,0.00000021411983584156,0.00000045599313031541,0.00000370996601353599,0.99999466563239514105,0.00000025444971291690,0.00000019885435023655
mercury,1803,0.00008313212244213703,0.00010356868298756857,0.33355954173610563585,0.33362789738500997494,0.30473482998951700873,0.00023665058475917414,0.02765437949917854896
mercy,1804,0.00000139526522339321,0.00000018253770427854,0.00000039088534324874,0.99999557107099112940,0.00000048002803962091,0.00000047756898381264,0.00000150264371447850
merely,1805,0.00000121323302557958,0.00000025914048117171,0.00000164970406058433,0.00000578582236402517,0.00000766806474643639,0.99998290243470822070,0.00000052160061400596
met,1806,0.99999262463607085927,0.00000034314931642075,0.00000025389572606452,0.00000489473797822259,0.00000088383244146809,0.00000050454729524645,0.00000049520117146810
methodically,1807,0.99997796992026410923,0.00000045445132864594,0.00000220413431895945,0.00001013722512606555,0.00000723377884979032,0.00000118118663784734,0.00000081930347471442
mexico,1808,0.00000217129326221981,0.75000834057152032663,0.00000043832084060094,0.24998688331537213814,0.00000041712499862185,0.00000103914782014338,0.00000071022618595539
mid,1809,0.00001043261981387936,0.50000239878928864901,0.00000629454959605934,0.00001708386824175859,0.00000538246511762380,0.00000759649565013798,0.49995081121229184573
middle,1810,0.04453205008119936331,0.06666452449902414423,0.21080344997403729912,0.47481068875656917694,0.10314828399510650447,0.03059302039545633636,0.06944798229860706107
middlemen,1811,0.00000463523718787266,0.00000540290793135253,0.00002575932882793908,0.00000774406009521329,0.00000493459278198006,0.00000456097802970757,0.99994696289514595211
midst,1812,0.00000125418723622459,0.00000059843936086651,0.00000041322040627895,0.99999514726466642855,0.00000160366676453706,0.00000068651986089821,0.00000029670170473549
might,1813,0.00000059458812653227,0.00000033973940173677,0.49999308554237931190,0.00000635589860042710,0.00000766396999589299,0.49999157118986603532,0.00000038907163012812
militaries,1814,0.00000879817504158559,0.00003044373126939601,0.00000097586231342538,0.00000081810879684087,0.00000674941548217632,0.99995038084854226401,0.00000183385855435295
military,1815,0.18697986693759657828,0.01617754931251150219,0.07407712218843032215,0.14910827292568593072,0.39124717808344255943,0.10932814659026378334,0.07308186396206932389
million,1816,0.00001061925821624832,0.00001668929006250964,0.04682304698283168420,0.12301043634083332068,0.06251739212787814359,0.06257025666072335568,0.70505155933945484747
millionaires,1817,0.00000027515991446501,0.00000024773946451581,0.00000069669293499778,0.99999712573482946176,0.00000020136961617943,0.00000035251771233500,0.00000110078552821002
millions,1818,0.00003453816878438011,0.00002123571873208086,0.09234880340763869377,0.42776889219201430503,0.05695030820578030062,0.15051780706983208802,0.27235841523721820989
mind,1819,0.00036332935734496592,0.00000847519496989905,0.99926992940673786681,0.00026656785595622874,0.00006437253476635456,0.00001529330887846275,0.00001203234134630249
minimize,1820,0.00000100547362147603,0.00000181919368417399,0.00005857823509854636,0.00000262895067091001,0.00005851732513166830,0.00000823046029320391,0.99986922036150005511
minimum,1821,0.00003873482387882302,0.00005809493031139225,0.33411156637622746457,0.01845774287859148696,0.33363996712953025714,0.00019419000941808587,0.31349970385204256607
minority,1822,0.33334389491534177630,0.00000076741115449289,0.00000088118713098922,0.00000225723707698137,0.00000083102267460909,0.00000098063374370562,0.66665038759287742476
misclassifying,1823,0.00000956173175594726,0.00000116852606032092,0.00003558194835190461,0.00000399777799176986,0.00001606338829824674,0.00000697063568005406,0.99992665599186181247
missile,1824,0.00010862125780819336,0.53549730856099775345,0.00005436816683609026,0.00005284050457074870,0.21656392590114958985,0.24767319080851735169,0.00004974480012028291
missiles,1825,0.08933651944958297120,0.50007839032043921446,0.00007888452718197201,0.00007289992664500099,0.00044475920259412326,0.40993515418938991646,0.00005339238416698066
mission,1826,0.49999811598321486361,0.00000072473084246312,0.00000030186612097598,0.00000035999159303048,0.00000081191690975411,0.49999904410098444663,0.00000064141033447438
missions,1827,0.00000417955933168851,0.33333764953671357611,0.33331099063979480190,0.00000090650753427550,0.33333934399029563345,0.00000450334966395254,0.00000242641666604358
mitigate,1828,0.00001007724918336258,0.00012888676265742580,0.97328217979966380469,0.00001457673144758391,0.00041813819133281800,0.02606742845785218685,0.00007871280786290763
mitt,1829,0.09963150579454324585,0.00223841609901654238,0.10000370042955009087,0.35155641696335099278,0.19962225313963830042,0.09766463481060548568,0.14928307276329527697
mobilized,1830,0.00008869584266677963,0.00008465124026586601,0.49971536000592592375,0.00001447036918695764,0.00003515841210744658,0.50002331551446910218,0.00003834861537784019
model,1831,0.00613086821906750918,0.66681102222579979877,0.00025362457252933219,0.00017263086047057923,0.00023367149734259614,0.00028131350620773393,0.32611686911858245308
modernize,1832,0.00001946577683313409,0.00002949575529087544,0.00178604102313763518,0.00001736904702583555,0.00009797429786228209,0.00005516540905355454,0.99799448869079665503
modernized,1833,0.53291941693990807494,0.00148941006364349112,0.00203457210923829474,0.00117243824381057593,0.00177734956004477716,0.00190906163445182906,0.45869775144890312379
modernizing,1834,0.32467807665924480753,0.34151114013832567506,0.00011904789220694889,0.00002384794491939827,0.33342250779181253906,0.00009932868743067524,0.00014605088606002781
moment,1835,0.00000033849767554617,0.00000007276373593800,0.00000015405921540922,0.99999822307260399779,0.00000100557977970454,0.00000016769026229649,0.00000003833672722147
momentum,1836,0.37311681397069879074,0.00012175479832141372,0.00025970291988411051,0.00031113392112548655,0.62589213762535289565,0.00022264129155804714,0.00007581547305932959
money,1837,0.00000089417441962399,0.00000052172052946147,0.33332411131948952443,0.33336232273563137785,0.11111255344042339499,0.00000249932133065129,0.22219709728817602090
monitor,1838,0.00000041449429031681,0.99999567863486893415,0.00000085383387976196,0.00000021995247270321,0.00000146775313796353,0.00000067198026596013,0.00000069335108435743
month,1839,0.12500318216865163867,0.00000222200081526108,0.12499701727496469184,0.25002052031100707730,0.00000462761810455136,0.12499152799357068910,0.37498090263288608170
months,1840,0.00000098587786054687,0.00000037987207814944,0.00000054874003114007,0.99999493302897446423,0.00000105961083865672,0.00000086767324885201,0.00000122519696821350
moral,1841,0.00000332791084188022,0.99998667847540101405,0.00000093398057565903,0.00000329157670554430,0.00000297142045447690,0.00000092556010221671,0.00000187107591921983
mortgage,1842,0.00000286528318467597,0.00000368656659100077,0.00005117010670674199,0.20514868626640203608,0.19997227962619196218,0.00001421154931710555,0.59480710060160646435
mortgages,1843,0.00000554475640179777,0.00000523385073922176,0.40012990599880354781,0.02603993991952583548,0.00001640244444613506,0.00002790687641126774,0.57377506615367224185
mother,1844,0.00000041469282242355,0.00000002923035477705,0.00000018230530673949,0.99999865882031935271,0.00000014717417193718,0.00000010453767758935,0.00000046323934713973
mounting,1845,0.88181732277795310537,0.00030450653800228786,0.00078356586517955231,0.11339136227244309141,0.00244604829224272582,0.00079598246047234839,0.00046121179370695216
move,1846,0.00002685666887619283,0.09092002475960954400,0.18187973775160573564,0.44881498828166521697,0.07711951557702922955,0.11032844183785438241,0.09091043512335977850
moved,1847,0.00000123164704559388,0.00000128327027785967,0.00000091831440415240,0.00000641237635065337,0.49999223093482941804,0.49999664664697240912,0.00000127681011999361
movement,1848,0.66667739243627055501,0.00000156473272620003,0.33331399652841925407,0.00000163253505462846,0.00000256982113127882,0.00000198199603997158,0.00000086195035797665
moving,1849,0.20001611191439483406,0.10026247475021447808,0.00011541814777238008,0.20018730136199316960,0.20000739997312894092,0.19305247357125587815,0.10635882028124032939
muammar,1850,0.99999951034590639498,0.00000007120722780591,0.00000002293549429565,0.00000008765754692449,0.00000014617112588103,0.00000010899010873918,0.00000005269258986322
much,1851,0.19998967125346911455,0.19999895990148167102,0.00001210157592620682,0.00002236617359072354,0.20000659940636947298,0.20000119010312852885,0.19996911158603430936
multidimensional,1852,0.00000024845780861504,0.00000055554656605631,0.00000057804233441412,0.00000014818076560700,0.00000093392905031723,0.99999718902221979011,0.00000034682125513235
multifaceted,1853,0.00000026096937254563,0.00000055897010192303,0.00000078487073353871,0.00000053191766163921,0.00000083554002440619,0.99999651156838198496,0.00000051616372384119
multilateral,1854,0.24999895111267472769,0.25000846001049820133,0.00000079094057085263,0.00000009755821050551,0.00000163352972415117,0.25000222809648497968,0.24998783875183666625
multiple,1855,0.00000509551613824831,0.00000921654974267735,0.00001506207083322273,0.00001197137068903069,0.00001806712148853531,0.00001626812949520324,0.99992431924161317980
murder,1856,0.00000106731589005667,0.00000009761725969405,0.00000018541195662640,0.99999709543590076244,0.00000050972449384413,0.00000027641943034767,0.00000076807506869324
music,1857,0.00016786909608452230,0.00019497449091265872,0.00031424301033229775,0.07150263458062147692,0.00012263504044078623,0.00023749630010340051,0.92746014748150473750
must,1858,0.12074284423648276587,0.16467660063191291719,0.11521490251550008110,0.19929968923175059303,0.22858119343314678429,0.08574119716875923392,0.08574357278244756908
mutual,1859,0.99999229976373338324,0.00000101738591260660,0.00000081128715312046,0.00000105421891834915,0.00000107986925526943,0.00000120794168974657,0.00000252953333762775
narco,1860,0.00000126014130948939,0.99999290487533443184,0.00000027955712819894,0.00000071917649516062,0.00000349573952783218,0.00000091101882315232,0.00000042949138160385
narrow,1861,0.00000068834392721681,0.00000095278821283383,0.00000307807297553472,0.99999109350796910878,0.00000210416577318618,0.00000133816429012132,0.00000074495685194915
nasa,1862,0.00000029828661351837,0.00000031293355827295,0.00000046541839824911,0.00000013484733643910,0.00000037050074167351,0.99999793935033043368,0.00000047866302136687
nation,1863,0.06295963372176892336,0.09387051688860913179,0.09643366112389510636,0.43420037475562417439,0.09429754534676106081,0.03120796301554601415,0.18703030514779558913
national,1864,0.26688995559788303291,0.06690688897565824633,0.12058608988592924016,0.07863926729607687016,0.23335228773806662717,0.10012728257249042807,0.13349822793389562459
nationality,1865,0.00000640548238304731,0.00000102083855300709,0.00000050907555656313,0.00000258831986758626,0.99998747556400247039,0.00000065016864639743,0.00000135055099107866
nations,1866,0.39875719677375476291,0.20471359294185403899,0.09998829004756812355,0.04577235151930982016,0.15073459453552670584,0.10002601852799467008,0.00000795565399192776
nationwide,1867,0.00000134939931128409,0.00000158916043437674,0.00000122306569516872,0.00000127480955450043,0.00000070654822905099,0.00000241958155734502,0.99999143743521834438
native,1868,0.73632004853485155671,0.00026565034313200651,0.00011723615696245010,0.00018956356969826219,0.00006980614290696803,0.00009134344391844134,0.26294635180853015433
nato,1869,0.14713665933887939974,0.00002570552726087243,0.00000240699947810567,0.00000214207352507338,0.85281636109480751795,0.00001393589321713933,0.00000278907283175299
natural,1870,0.00000145780790253975,0.00000489247601194792,0.72707537596809268532,0.00000299397630175978,0.00019240196244398505,0.09091589722086031167,0.18180698058838676290
near,1871,0.00028502860426592961,0.00038370048284970982,0.08560679316848301967,0.00069832507996607583,0.91230237409970349471,0.00048617066370369234,0.00023760790102816099
nearly,1872,0.09336347098517043530,0.01007078357128293918,0.24959451616594566237,0.00196200620726857651,0.00022006581416665120,0.25038830036227183173,0.39440085689389392520
necessarily,1873,0.00000018142443576588,0.00000013989496403819,0.00000055438632716250,0.00000073200611197577,0.99999805015538001385,0.00000022455441705999,0.00000011757836377971
necessary,1874,0.00000705751502600528,0.00015954489046095041,0.14294003783364864213,0.28569820947944696288,0.56719293048131802504,0.00002714635977589598,0.00397507344032358399
need,1875,0.04624116841440668868,0.04545752031869797899,0.40833497758191339422,0.13717435950043921356,0.18198346968120732159,0.13639247641579588244,0.04441602808753950665
needed,1876,0.00000035849260550183,0.00000038588370634133,0.25001282514308098559,0.00000322666967074341,0.00001229028474147341,0.74995695003558526803,0.00001396349060967414
needs,1877,0.17874600777009769237,0.09091663287027190732,0.36410593329794882500,0.09336010732317605310,0.09102435751792016527,0.09095752179780774993,0.09088943942277762089
neglect,1878,0.00012844284668342776,0.00002932129461530961,0.02278458062101628920,0.97606035022491621778,0.00034374434171858355,0.00012991243761262009,0.00052364823343749561
negotiate,1879,0.00002444629416138939,0.00000394436565786419,0.00000342829827614951,0.99994479978183525848,0.00001429250951238937,0.00000359855653339044,0.00000549019402345967
negotiated,1880,0.00007118394984535488,0.99859555628264462523,0.00000693851776923746,0.00001777055145148895,0.00108220688272176401,0.00019362758594916962,0.00003271622961834634
negotiations,1881,0.00004714489388355728,0.99983555384659006382,0.00007562443381270644,0.00000614696488855267,0.00001434288050654066,0.00001156649214868070,0.00000962048816980854
neighborhood,1882,0.00001276381955059933,0.00000797261815795647,0.33333883039947803661,0.33371201504977937580,0.00000435131412637860,0.00000866722604036786,0.33291539957286730989
neighborhoods,1883,0.00000157637018826367,0.00000141478972271668,0.24999972948560192365,0.24999439420738564510,0.00000076417213968628,0.00000181790813346798,0.50000030306682841097
neighbors,1884,0.00000591864391051395,0.00000089046734630648,0.00000793492331817759,0.99997885822664789313,0.00000234060582418343,0.00000160634005977340,0.00000245079289298037
net,1885,0.00001483800698394102,0.00006409169687167688,0.14313520218171058018,0.16370427981337970502,0.12133390708748507947,0.00013168677099430448,0.57161599444257471525
network,1886,0.00046071388856244521,0.25002100548026889859,0.00001322316618901818,0.00000383965451188783,0.00000789992651071520,0.49947913444454239418,0.25001418343941461675
networks,1887,0.00000484216031847142,0.55226831028672185298,0.00001621761687296300,0.00000236700747474645,0.22543997950887670334,0.22224984444275053264,0.00001843897698473384
never,1888,0.39998838893701876840,0.00000021445418240856,0.00000042856856629081,0.60000901036276388378,0.00000140744498299910,0.00000028839040116894,0.00000026184208443184
new,1889,0.05360098933295876639,0.23187515962114577106,0.17427397681959763687,0.05760890097723776748,0.05447720095153527758,0.12577509065153677503,0.30238868164598792232
newer,1890,0.00000141818428727018,0.00000654481189453431,0.99988824768836703782,0.00000745501483586939,0.00000978292473286398,0.00001073847141426308,0.00007581290446827400
next,1891,0.00000150146483601797,0.12499966833617198736,0.24999451881957771016,0.12502819608461276935,0.12500199290902114235,0.24999968560751575919,0.12497443677826466923
night,1892,0.00000051220344063306,0.00000015475916158963,0.00000045453780474305,0.99999653177074299126,0.00000082622084559805,0.00000034970874021878,0.00000117079926431343
nitrogen,1893,0.00000006200810339199,0.00000014572033172570,0.99999782460825581420,0.00000018832135111710,0.00000058414291382982,0.00000065983575451873,0.00000053536328946727
nominate,1894,0.00002887395659887993,0.00000245714457810865,0.00000265506288205648,0.00002470103711214688,0.00000912420628141832,0.00000356356853623042,0.99992862502401114178
nominated,1895,0.00034360815701289690,0.00005066152066185631,0.01135872637153071893,0.98785568928481082285,0.00009159314486512719,0.00011663805218367920,0.00018308346893492223
non,1896,0.00001915758801311382,0.00521694866143931728,0.13751572747777779382,0.14288011363927130559,0.00003139761394167977,0.71430112509825716138,0.00003552992129961334
normal,1897,0.00000027102946787612,0.99999195440266963608,0.00000267441660647590,0.00000164361177831113,0.00000205284116116708,0.00000069256545253131,0.00000071113286403369
norms,1898,0.00000096631963792052,0.00000038557139283256,0.00000057809415680073,0.00000041544132665366,0.99999654885526900738,0.00000046888115388085,0.00000063683706290015
north,1899,0.27280916927426673846,0.18182213281195250265,0.00005460690398605068,0.09088120103769135871,0.17599056401565246754,0.27840899149016701264,0.00003333446628385518
northern,1900,0.33305139015252549495,0.66693188835377748003,0.00000175235919645440,0.00000494841022386200,0.00000218068961092098,0.00000371904380820751,0.00000412099085749782
nothing,1901,0.00000023884806963005,0.00000004306750429011,0.00000091805594579089,0.99999768014170065111,0.00000083771354087889,0.00000013782288866438,0.00000014435035003901
notion,1902,0.00000083345705514720,0.00000019229280478055,0.00000033655398865499,0.00000094891995021680,0.99999724089662955784,0.00000027643559521687,0.00000017144397658541
npt,1903,0.99999750513162588561,0.00000055806889350125,0.00000014007183941877,0.00000012290393437927,0.00000083728064943026,0.00000066255383324036,0.00000017398922390501
nuclear,1904,0.08335289946053031640,0.08806558383425083791,0.02778950957402215316,0.00000435933818454438,0.35419412533601041249,0.44658534854311393580,0.00000817391388775205
number,1905,0.14286188262335966503,0.00001442231394481222,0.28522844900709914961,0.00078546686541999062,0.14287822867898411494,0.14287821856917509722,0.28535333194201717433
numerous,1906,0.00001083575546227630,0.00003600441610593665,0.00001676080486584619,0.00003663424171306196,0.00001357305547781074,0.00002371367679213704,0.99986247804958305885
nurses,1907,0.00014563929680915145,0.00003904685382528083,0.00034574925907626198,0.00029369428883425501,0.47491224179342539369,0.02064729317138754711,0.50361633533664196261
nurture,1908,0.00000031441926042030,0.00000032083657343513,0.99999594735739250062,0.00000096224315811649,0.00000061885441018565,0.00000050114613256054,0.00000133514307258332
nutrition,1909,0.00003770423531295000,0.00007562071131382845,0.83116088076893168690,0.00004434035655210533,0.00008201059823330887,0.16610570382092557096,0.00249373950873049872
obama,1910,0.24716802227080025833,0.08871006830911050411,0.07627291039745785761,0.12365205968396099367,0.15108067815154926916,0.14167790933509333273,0.17143835185202782601
obesity,1911,0.00000176313784616848,0.00000289304251010844,0.00001182522583440050,0.99994786366372712116,0.00000546647642950742,0.00000769077466550247,0.00002249767898720437
objected,1912,0.00085601878359710816,0.00484509157705697788,0.00007187053763093427,0.00040980838102903537,0.00034051555898037534,0.99325007358625239107,0.00022662157545309916
objectives,1913,0.00000061904809129712,0.00000075262062278851,0.00000095109105161916,0.00000015969210136420,0.99999447646538208723,0.00000211970203287017,0.00000092138071808794
obligation,1914,0.00000063783338253116,0.00000014550040480386,0.00000090087765939668,0.00000067202503837349,0.99999560694448041964,0.00000048262442803988,0.00000155419460635751
obligations,1915,0.28688332831145135771,0.00003674640320376578,0.00005447154030406421,0.00003338099094572739,0.33451349631222349057,0.37828374912325285484,0.00019482731861865523
obstacles,1916,0.00000512191715530722,0.00000574154820733083,0.00016239980306659256,0.99975545473344518133,0.00005056069324642667,0.00001350886792087722,0.00000721243695822856
obtain,1917,0.00000014268330296209,0.00000008350428580709,0.00000147616240828903,0.00000033912966454921,0.99999705766981006327,0.00000026387096092501,0.00000063697956732656
obtained,1918,0.00000371621045769493,0.00000320785179582159,0.00000652612062054100,0.00000430533186641235,0.00000676531580419507,0.00000472334652925907,0.99997075582292604956
occupational,1919,0.00001193268662005858,0.00001037415359146813,0.00007368703922052177,0.00000867617606351289,0.00249334340199291321,0.00002667681120882249,0.99737530973130272827
ocean,1920,0.00000010696510994202,0.99999912531777535030,0.00000014383814937450,0.00000019101792003753,0.00000013574658265583,0.00000022177819350261,0.00000007533626917222
oceans,1921,0.00000033535847353730,0.00000124629562026910,0.00000037303102541624,0.00000037831415789625,0.00000039729530367299,0.99999711076180430869,0.00000015894361499903
offer,1922,0.24998088844800381292,0.00000086677577889842,0.00001393087905763355,0.49998683122259562905,0.00000454623526762029,0.24999667129085165196,0.00001626514844477304
offered,1923,0.00000070475918259779,0.00000077678598699237,0.00000451597329812787,0.49999134559090152585,0.00000168924839149364,0.00000153481554450265,0.49999943282669478961
offers,1924,0.00000028439720481979,0.00000088028628283617,0.99997756395662873441,0.00000627469035345207,0.00000095423265705760,0.00000153290237570231,0.00001250953449737064
office,1925,0.28200951266920809557,0.07145261201528360639,0.00002352465446194891,0.14447526125597193181,0.07496335072374878117,0.35540257640383993154,0.07167316227748575519
officers,1926,0.00031450030432660005,0.00004028972252874575,0.00008236333220899207,0.02712400767092486287,0.23767406845835639673,0.01217250681872214350,0.72259226369293227954
offices,1927,0.00000045033778359110,0.00000085188067113218,0.00000071068508353426,0.00000024584626341937,0.00000021596982968265,0.00000088292279577365,0.99999664235757268482
officials,1928,0.00004345622083380254,0.00000525107681384815,0.00000379458644477268,0.00000492372644171776,0.50011782818260464012,0.00000973557149186274,0.49981501063536942775
offset,1929,0.00000148775014143897,0.00000596621798682953,0.00011928586074938191,0.00028099638037526827,0.99954600527949355460,0.00001862952559643453,0.00002762898565713389
often,1930,0.00000758971062715367,0.00001102880150428846,0.00005777398757987114,0.00017793872170407719,0.00005453592732873476,0.00001450221060786811,0.99967663064064793410
oil,1931,0.00000050209754584389,0.00000098441742466191,0.81818123457374691831,0.18181209448273766283,0.00000095469158957607,0.00000227220594863209,0.00000195753100681063
older,1932,0.00000237173740128410,0.00000122178914429874,0.00000798818245718679,0.00003575297254087346,0.00000471520780440597,0.00000335821558447966,0.99994459189506756935
one,1933,0.03572614387774842443,0.03572695013259425539,0.14499846439568570000,0.35727975931963590339,0.10546037468694464956,0.14224663800330447638,0.17856166958408653533
ones,1934,0.00000306834772657539,0.00000224236286969712,0.00001159801226132325,0.50003182791914180250,0.00000961809510654201,0.00000498158868646485,0.49993666367420747099
ongoing,1935,0.00003767385814420084,0.99848085288161958495,0.00131243464406716496,0.00001222154443014040,0.00006841061278650401,0.00005407178650078723,0.00003433467245182332
online,1936,0.43167395185775075950,0.00027119410108551701,0.00031686391706138009,0.00019067995155405047,0.00018870327991781668,0.06651798316223080099,0.50084062373039972549
open,1937,0.13334600716262975939,0.18474806998910134337,0.08183815506788513772,0.13430144879059102703,0.13235273766348018554,0.20003193051814971426,0.13338165080816283270
opened,1938,0.00012177919073162635,0.82537216922483891413,0.17307845788317002822,0.00041475392071218918,0.00012463619132359246,0.00031930646907779895,0.00056889712014584549
opening,1939,0.49998969957935796016,0.00000531038048335490,0.00000564548989405416,0.00001634321413469689,0.00000393933127283464,0.00000509181249584798,0.49997397019236128335
openness,1940,0.00001288324438741705,0.00001300488876253362,0.00001155247258464097,0.00000423682757662258,0.00001972798554715504,0.00000707646364412102,0.99993151811749747537
operate,1941,0.00000039754042676763,0.00000078630848145291,0.00000293168216264809,0.00000044018212336249,0.99999195431978427084,0.00000124376043861793,0.00000224620658267142
operations,1942,0.25000597420515402458,0.00000530513157476924,0.00000200521034455706,0.00000035710750341601,0.74997691718359082991,0.00000515927955826895,0.00000428188227420171
opponents,1943,0.00020596323035368692,0.00001618833641201515,0.00269358875259034574,0.49722545246651850270,0.15274430367827759869,0.16672071695934390090,0.18039378657650392834
opportunities,1944,0.15080041850320283214,0.26344265446291625921,0.21449116798740283651,0.05263986745169985798,0.00001636375107806865,0.10768841821920502322,0.21092110962449497902
opportunity,1945,0.09613672081624533017,0.09463139997583755458,0.37932277381468670896,0.14550280354503591917,0.12737964531767448362,0.06291711150786361006,0.09410954502265649058
oppose,1946,0.35694898659332358060,0.07142787757528236414,0.00002240772007390902,0.13472923124080124491,0.28163339755410171650,0.08368659733397709743,0.07155150198244011883
opposed,1947,0.39451650691969730733,0.00009176576404612663,0.04989772205703302266,0.20493023628929246671,0.00108632697170948011,0.20032683633950304491,0.14915060565871851583
opposes,1948,0.00374653817066784292,0.00027610856220089966,0.45251264054547069016,0.00111479545971258898,0.00318249338930843379,0.00085325277287382883,0.53831417109976575919
opposition,1949,0.25433514259412282055,0.00009628751270498309,0.13943423861725534607,0.49991794956923313320,0.00049668830121352072,0.00019917548314565310,0.10552051792232454430
oppression,1950,0.00103376642991124591,0.03150648714449631044,0.00007227397637832269,0.00047839430515698859,0.96663642207340882972,0.00010991792420103073,0.00016273814644717158
optimizing,1951,0.00000001556746284842,0.00000014675083462229,0.99999837244639977474,0.00000003344367117020,0.00000057181044400210,0.00000048425477029500,0.00000037572641729966
option,1952,0.00000279349022802801,0.00000298903227020607,0.00019555772465394279,0.00001520733302610869,0.00002935830596708228,0.00001303794841064375,0.99974105616544406416
options,1953,0.00000014796839900165,0.00000059202589031855,0.00000835337363805410,0.00000060626106143823,0.49999659481530039917,0.00000146782633551999,0.49999223772937528842
